gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
CDC73,3,512,0.5859375,48,9.467455621301776
NUP98,3,512,0.5859375,131,25.83826429980276
CLTC,3,512,0.5859375,47,9.270216962524655
LRIG3,3,512,0.5859375,80,15.779092702169626
LEF1,3,512,0.5859375,110,21.696252465483234
CNTRL,3,512,0.5859375,79,15.581854043392504
MEN1,3,512,0.5859375,69,13.609467455621301
MLLT3,3,512,0.5859375,172,33.92504930966469
MUC6,3,512,0.5859375,131,25.83826429980276
MSH3,3,512,0.5859375,48,9.467455621301776
LGR5,3,512,0.5859375,78,15.384615384615385
MAGI2,3,512,0.5859375,137,27.021696252465482
MBD4,3,512,0.5859375,44,8.678500986193294
MBD6,3,512,0.5859375,87,17.159763313609467
NOTCH4,3,512,0.5859375,40,7.889546351084813
H1-4,3,512,0.5859375,0,0.0
MALT1,3,512,0.5859375,86,16.962524654832347
LZTR1,3,512,0.5859375,78,15.384615384615385
CDKN2A,3,512,0.5859375,185,36.489151873767256
NUP93,3,512,0.5859375,43,8.481262327416173
CDKN2C,3,512,0.5859375,205,40.433925049309664
H1-2,3,512,0.5859375,0,0.0
DUSP22,3,512,0.5859375,62,12.22879684418146
EIF4E,3,512,0.5859375,102,20.118343195266274
TEK,3,512,0.5859375,152,29.980276134122285
ARID5B,3,512,0.5859375,100,19.723865877712033
IQGAP1,3,512,0.5859375,68,13.41222879684418
HNF1B,3,512,0.5859375,40,7.889546351084813
KDM2B,3,512,0.5859375,77,15.187376725838265
MLLT6,3,512,0.5859375,41,8.086785009861932
TFE3,3,512,0.5859375,121,23.86587771203156
TFRC,3,512,0.5859375,60,11.834319526627219
ATRIP,3,512,0.5859375,60,11.834319526627219
TET1,3,512,0.5859375,105,20.710059171597635
THRAP3,3,512,0.5859375,196,38.65877712031558
TEC,3,512,0.5859375,84,16.56804733727811
ANK1,3,512,0.5859375,54,10.650887573964498
APC,3,512,0.5859375,52,10.256410256410255
ALDH1L2,2,512,0.390625,74,14.595660749506903
ACTB,2,512,0.390625,127,25.04930966469428
ZNF703,2,512,0.390625,55,10.848126232741617
ERBB2,2,512,0.390625,40,7.889546351084813
EPS15,2,512,0.390625,200,39.447731755424066
