gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
PCM1,0,125,0.0,104,83.87096774193549
PCBP1,0,125,0.0,47,37.903225806451616
PBX1,0,125,0.0,60,48.38709677419355
PAX8,0,125,0.0,43,34.67741935483871
PAX7,0,125,0.0,45,36.29032258064516
PAX5,0,125,0.0,65,52.41935483870967
PAX3,0,125,0.0,43,34.67741935483871
PATZ1,0,125,0.0,70,56.451612903225815
PAFAH1B2,0,125,0.0,103,83.06451612903226
POT1,0,125,0.0,92,74.19354838709677
POLR2A,0,125,0.0,67,54.03225806451613
POLQ,0,125,0.0,50,40.32258064516129
POLG,0,125,0.0,67,54.03225806451613
POLE,0,125,0.0,72,58.06451612903226
POLD1,0,125,0.0,68,54.83870967741935
PMS1,0,125,0.0,45,36.29032258064516
PML,0,125,0.0,69,55.64516129032258
PLCG1,0,125,0.0,48,38.70967741935484
PLAG1,0,125,0.0,109,87.90322580645162
PIM1,0,125,0.0,32,25.806451612903224
PIK3R3,0,125,0.0,50,40.32258064516129
PIK3R2,0,125,0.0,69,55.64516129032258
PIK3R1,0,125,0.0,91,73.38709677419355
PICALM,0,125,0.0,103,83.06451612903226
PHOX2B,0,125,0.0,79,63.70967741935484
ECT2L,0,125,0.0,33,26.61290322580645
PRKCB,0,125,0.0,55,44.354838709677416
PRKAR1A,0,125,0.0,57,45.96774193548387
PRKACA,0,125,0.0,69,55.64516129032258
PRF1,0,125,0.0,68,54.83870967741935
PREX2,0,125,0.0,109,87.90322580645162
PRDM2,0,125,0.0,46,37.096774193548384
PRDM16,0,125,0.0,50,40.32258064516129
PRDM1,0,125,0.0,33,26.61290322580645
PRCC,0,125,0.0,60,48.38709677419355
PPP6C,0,125,0.0,58,46.774193548387096
PPP2R1A,0,125,0.0,68,54.83870967741935
PPFIBP1,0,125,0.0,121,97.58064516129032
PPARG,0,125,0.0,54,43.54838709677419
POU5F1,0,125,0.0,31,25.0
POU2AF1,0,125,0.0,104,83.87096774193549
PTK6,0,125,0.0,49,39.516129032258064
PTEN,0,125,0.0,63,50.806451612903224
PRRX1,0,125,0.0,61,49.193548387096776
PRPF40B,0,125,0.0,79,63.70967741935484
PRKD1,0,125,0.0,56,45.16129032258064
EPHA7,0,125,0.0,33,26.61290322580645
EPAS1,0,125,0.0,51,41.12903225806452
EML4,0,125,0.0,52,41.935483870967744
ELL,0,125,0.0,69,55.64516129032258
ELK4,0,125,0.0,65,52.41935483870967
ELF4,0,125,0.0,37,29.838709677419356
ELF3,0,125,0.0,63,50.806451612903224
EIF4A2,0,125,0.0,56,45.16129032258064
EIF3E,0,125,0.0,100,80.64516129032258
