gene,mutation_count,sample_count,mutation_percentage
GEN1,6,408,1.4705882352941175
NFKB2,6,408,1.4705882352941175
CDKN1B,6,408,1.4705882352941175
HSD17B2,6,408,1.4705882352941175
H2AC16,6,408,1.4705882352941175
WIF1,6,408,1.4705882352941175
FGF14,6,408,1.4705882352941175
ZNRF3,6,408,1.4705882352941175
RECQL,6,408,1.4705882352941175
ASMTL,6,408,1.4705882352941175
PPP1CB,6,408,1.4705882352941175
PTK7,6,408,1.4705882352941175
NR2F2,6,408,1.4705882352941175
ITPKB,6,408,1.4705882352941175
PRCC,6,408,1.4705882352941175
GNA11,6,408,1.4705882352941175
DUSP16,6,408,1.4705882352941175
EPOR,6,408,1.4705882352941175
PRPF40B,6,408,1.4705882352941175
PRRX1,6,408,1.4705882352941175
FKBP9,6,408,1.4705882352941175
FLCN,6,408,1.4705882352941175
CCDC6,6,408,1.4705882352941175
SOX2,6,408,1.4705882352941175
MCL1,6,408,1.4705882352941175
IRS2,6,408,1.4705882352941175
RARA,6,408,1.4705882352941175
FUBP1,6,408,1.4705882352941175
ATIC,6,408,1.4705882352941175
INHA,6,408,1.4705882352941175
H3C11,6,408,1.4705882352941175
FLI1,6,408,1.4705882352941175
ZNF274,6,408,1.4705882352941175
ARID5A,6,408,1.4705882352941175
STAT3,6,408,1.4705882352941175
SRSF2,6,408,1.4705882352941175
MKNK1,6,408,1.4705882352941175
